ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,2019,2020,2021,2022
11481,FL,ECP,"Panama City, FL: Northwest Florida Beaches International",19977,United Air Lines Inc.,0,0,90,1
11603,OR,EUG,"Eugene, OR: Mahlon Sweet Field",19393,Southwest Airlines Co.,0,0,365,1286
11603,OR,EUG,"Eugene, OR: Mahlon Sweet Field",20207,TEM Enterprises dba  Avelo Airlines,0,0,138,257
11603,OR,EUG,"Eugene, OR: Mahlon Sweet Field",20398,Envoy Air,0,0,180,0
11603,OR,EUG,"Eugene, OR: Mahlon Sweet Field",20366,ExpressJet Airlines LLC d/b/a aha!,0,0,26,86
14783,MO,SGF,"Springfield, MO: Springfield-Branson National",19790,Delta Air Lines Inc.,0,0,2,470
14783,MO,SGF,"Springfield, MO: Springfield-Branson National",20445,CommuteAir LLC dba CommuteAir,0,0,980,1380
14783,MO,SGF,"Springfield, MO: Springfield-Branson National",20427,Piedmont Airlines,0,0,34,0
12448,MS,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",19393,Southwest Airlines Co.,0,0,1345,2373
12448,MS,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",20452,Republic Airline,0,0,3,48
12448,MS,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",19977,United Air Lines Inc.,0,0,1,0
12323,NC,ILM,"Wilmington, NC: Wilmington International",20409,JetBlue Airways,0,0,2,1
12323,NC,ILM,"Wilmington, NC: Wilmington International",19930,Alaska Airlines Inc.,0,0,1,0
13264,OR,MFR,"Medford, OR: Rogue Valley International - Medford",20207,TEM Enterprises dba  Avelo Airlines,0,0,94,115
13264,OR,MFR,"Medford, OR: Rogue Valley International - Medford",20378,Mesa Airlines Inc.,0,0,228,191
13264,OR,MFR,"Medford, OR: Rogue Valley International - Medford",20366,ExpressJet Airlines LLC d/b/a aha!,0,0,25,73
10158,NJ,ACY,"Atlantic City, NJ: Atlantic City International",21835,"Public Charters, Inc. d/b/a North Country Sky d/b/a Regional Sky d/b/a Texas Sky",0,0,6,0
10158,NJ,ACY,"Atlantic City, NJ: Atlantic City International",20500,GoJet Airlines LLC d/b/a United Express,0,0,1,0
10158,NJ,ACY,"Atlantic City, NJ: Atlantic City International",20452,Republic Airline,0,0,1,0
14689,CA,SBA,"Santa Barbara, CA: Santa Barbara Municipal",19393,Southwest Airlines Co.,0,0,1289,1925
11624,FL,EYW,"Key West, FL: Key West International",20409,JetBlue Airways,0,0,578,257
11624,FL,EYW,"Key West, FL: Key West International",20368,Allegiant Air,0,0,220,628
14489,OR,RDM,"Bend/Redmond, OR: Roberts Field",20207,TEM Enterprises dba  Avelo Airlines,0,0,86,157
14489,OR,RDM,"Bend/Redmond, OR: Roberts Field",20366,ExpressJet Airlines LLC d/b/a aha!,0,0,26,75
11637,ND,FAR,"Fargo, ND: Hector International",19930,Alaska Airlines Inc.,0,0,1,0
10620,MT,BIL,"Billings, MT: Billings Logan International",20445,CommuteAir LLC dba CommuteAir,0,0,75,2
13486,MT,MSO,"Missoula, MT: Missoula Montana",20452,Republic Airline,0,0,47,0
13486,MT,MSO,"Missoula, MT: Missoula Montana",19930,Alaska Airlines Inc.,0,0,1,0
12441,WY,JAC,"Jackson, WY: Jackson Hole",20422,Sun Country Airlines d/b/a MN Airlines,0,0,32,18
12441,WY,JAC,"Jackson, WY: Jackson Hole",20368,Allegiant Air,0,0,63,0
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",20207,TEM Enterprises dba  Avelo Airlines,0,0,96,138
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",20366,ExpressJet Airlines LLC d/b/a aha!,0,0,28,88
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",19930,Alaska Airlines Inc.,0,0,2,0
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",20409,JetBlue Airways,0,0,1,0
14696,IN,SBN,"South Bend, IN: South Bend International",20452,Republic Airline,0,0,19,15
14696,IN,SBN,"South Bend, IN: South Bend International",20409,JetBlue Airways,0,0,1,0
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",22080,Breeze Aviation Group DBA  Breeze,0,0,175,517
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",19805,American Airlines Inc.,0,0,1,0
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",19977,United Air Lines Inc.,0,0,1,0
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",20452,Republic Airline,0,0,134,664
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",20368,Allegiant Air,0,0,40,64
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,0,0,1,0
11648,MT,FCA,"Kalispell, MT: Glacier Park International",20422,Sun Country Airlines d/b/a MN Airlines,0,0,32,24
11648,MT,FCA,"Kalispell, MT: Glacier Park International",20378,Mesa Airlines Inc.,0,0,83,22
11648,MT,FCA,"Kalispell, MT: Glacier Park International",20436,Frontier Airlines Inc.,0,0,32,18
11648,MT,FCA,"Kalispell, MT: Glacier Park International",20409,JetBlue Airways,0,0,30,0
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",20398,Envoy Air,0,0,81,325
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",20422,Sun Country Airlines d/b/a MN Airlines,0,0,11,107
11252,FL,DAB,"Daytona Beach, FL: Daytona Beach International",20304,SkyWest Airlines Inc.,0,0,1,0
11252,FL,DAB,"Daytona Beach, FL: Daytona Beach International",20378,Mesa Airlines Inc.,0,0,154,53
10208,GA,AGS,"Augusta, GA: Augusta Regional at Bush Field",20378,Mesa Airlines Inc.,0,0,126,44
10208,GA,AGS,"Augusta, GA: Augusta Regional at Bush Field",20409,JetBlue Airways,0,0,1,0
14814,LA,SHV,"Shreveport, LA: Shreveport Regional",19393,Southwest Airlines Co.,0,0,1,0
14814,LA,SHV,"Shreveport, LA: Shreveport Regional",19930,Alaska Airlines Inc.,0,0,1,0
10666,WA,BLI,"Bellingham, WA: Bellingham International",19393,Southwest Airlines Co.,0,0,160,1068
13422,AL,MOB,"Mobile, AL: Mobile Regional",20401,Silver Airways,0,0,1,0
10627,ND,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",20445,CommuteAir LLC dba CommuteAir,0,0,9,0
10581,ME,BGR,"Bangor, ME: Bangor International",20401,Silver Airways,0,0,2,0
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",21835,"Public Charters, Inc. d/b/a North Country Sky d/b/a Regional Sky d/b/a Texas Sky",0,0,6,0
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",19805,American Airlines Inc.,0,0,82,834
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20445,CommuteAir LLC dba CommuteAir,0,0,81,0
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",19805,American Airlines Inc.,0,0,1,2
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",20378,Mesa Airlines Inc.,0,0,63,58
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",20427,Piedmont Airlines,0,0,51,112
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20207,TEM Enterprises dba  Avelo Airlines,0,0,55,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",19805,American Airlines Inc.,0,0,4,5
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20445,CommuteAir LLC dba CommuteAir,0,0,132,291
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20436,Frontier Airlines Inc.,0,0,63,29
11612,IN,EVV,"Evansville, IN: Evansville Regional",20500,GoJet Airlines LLC d/b/a United Express,0,0,1,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",19805,American Airlines Inc.,0,0,1,0
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20378,Mesa Airlines Inc.,0,0,7,4
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20368,Allegiant Air,0,0,37,216
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20416,Spirit Air Lines,0,0,2,0
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",20207,TEM Enterprises dba  Avelo Airlines,0,0,275,519
13476,CA,MRY,"Monterey, CA: Monterey Regional",19687,Horizon Air,0,0,114,79
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20378,Mesa Airlines Inc.,0,0,242,186
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",19393,Southwest Airlines Co.,0,0,1,1
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",20452,Republic Airline,0,0,2,1
11413,CO,DRO,"Durango, CO: Durango La Plata County",20445,CommuteAir LLC dba CommuteAir,0,0,343,399
11413,CO,DRO,"Durango, CO: Durango La Plata County",20436,Frontier Airlines Inc.,0,0,137,77
14711,PA,SCE,"State College, PA: University Park",20397,PSA Airlines Inc.,0,0,3,0
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20445,CommuteAir LLC dba CommuteAir,0,0,0,0
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",19790,Delta Air Lines Inc.,0,0,1,0
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20436,Frontier Airlines Inc.,0,0,75,447
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",19687,Horizon Air,0,0,193,554
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",20445,CommuteAir LLC dba CommuteAir,0,0,26,183
12003,MT,GTF,"Great Falls, MT: Great Falls International",20445,CommuteAir LLC dba CommuteAir,0,0,0,0
13433,ND,MOT,"Minot, ND: Minot International",19930,Alaska Airlines Inc.,0,0,1,0
13029,NE,LNK,"Lincoln, NE: Lincoln Airport",20445,CommuteAir LLC dba CommuteAir,0,0,526,1185
13502,CO,MTJ,"Montrose/Delta, CO: Montrose Regional",20445,CommuteAir LLC dba CommuteAir,0,0,1,0
11337,MN,DLH,"Duluth, MN: Duluth International",20422,Sun Country Airlines d/b/a MN Airlines,0,0,10,77
11337,MN,DLH,"Duluth, MN: Duluth International",20452,Republic Airline,0,0,304,40
11337,MN,DLH,"Duluth, MN: Duluth International",20409,JetBlue Airways,0,0,1,0
14674,NM,SAF,"Santa Fe, NM: Santa Fe Municipal",20445,CommuteAir LLC dba CommuteAir,0,0,420,653
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",20500,GoJet Airlines LLC d/b/a United Express,0,0,540,354
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",21712,Elite Airways LLC,0,0,85,0
10561,CA,BFL,"Bakersfield, CA: Meadows Field",20366,ExpressJet Airlines LLC d/b/a aha!,0,0,29,52
10561,CA,BFL,"Bakersfield, CA: Meadows Field",19790,Delta Air Lines Inc.,0,0,1,0
11111,MO,COU,"Columbia, MO: Columbia Regional",19393,Southwest Airlines Co.,0,0,1,1
15295,OH,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",20304,SkyWest Airlines Inc.,0,0,2,0
11695,AZ,FLG,"Flagstaff, AZ: Flagstaff Pulliam",20445,CommuteAir LLC dba CommuteAir,0,0,572,167
12156,MT,HLN,"Helena, MT: Helena Regional",20445,CommuteAir LLC dba CommuteAir,0,0,232,58
13377,LA,MLU,"Monroe, LA: Monroe Regional",20445,CommuteAir LLC dba CommuteAir,0,0,260,2
12124,SC,HHH,"Hilton Head, SC: Hilton Head Airport",20500,GoJet Airlines LLC d/b/a United Express,0,0,438,227
14314,UT,PVU,"Provo, UT: Provo Municipal",19393,Southwest Airlines Co.,0,0,2,0
14314,UT,PVU,"Provo, UT: Provo Municipal",19930,Alaska Airlines Inc.,0,0,1,0
11122,WY,CPR,"Casper, WY: Casper/Natrona County International",20445,CommuteAir LLC dba CommuteAir,0,0,186,300
10157,CA,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20207,TEM Enterprises dba  Avelo Airlines,0,0,141,193
10157,CA,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20366,ExpressJet Airlines LLC d/b/a aha!,0,0,21,30
13290,KS,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",20445,CommuteAir LLC dba CommuteAir,0,0,0,0
14952,IL,SPI,"Springfield, IL: Abraham Lincoln Capital",20500,GoJet Airlines LLC d/b/a United Express,0,0,1,2
10155,TX,ACT,"Waco, TX: Waco Regional",20445,CommuteAir LLC dba CommuteAir,0,0,0,0
14588,NM,ROW,"Roswell, NM: Roswell Air Center",20445,CommuteAir LLC dba CommuteAir,0,0,2,2
15411,TX,TYR,"Tyler, TX: Tyler Pounds Regional",19393,Southwest Airlines Co.,0,0,1,0
11150,GA,CSG,"Columbus, GA: Columbus Airport",20378,Mesa Airlines Inc.,0,0,14,4
14487,CA,RDD,"Redding, CA: Redding Municipal",19687,Horizon Air,0,0,194,357
14487,CA,RDD,"Redding, CA: Redding Municipal",20207,TEM Enterprises dba  Avelo Airlines,0,0,85,211
13541,MA,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",21712,Elite Airways LLC,0,0,84,0
12244,CT,HVN,"New Haven, CT: Tweed New Haven",20207,TEM Enterprises dba  Avelo Airlines,0,0,173,2854
15048,IA,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",20401,Silver Airways,0,0,1,0
14113,ID,PIH,"Pocatello, ID: Pocatello Regional",19805,American Airlines Inc.,0,0,2,1
11097,WY,COD,"Cody, WY: Yellowstone Regional",20445,CommuteAir LLC dba CommuteAir,0,0,265,340
11027,WV,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",20445,CommuteAir LLC dba CommuteAir,0,0,0,0
12012,CO,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",20445,CommuteAir LLC dba CommuteAir,0,0,295,0
14150,MI,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",20363,Endeavor Air Inc.,0,0,1,0
10728,TX,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",19977,United Air Lines Inc.,0,0,1,0
15074,OK,SWO,"Stillwater, OK: Stillwater Regional",20445,CommuteAir LLC dba CommuteAir,0,0,0,0
14237,AZ,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",21599,Boutique Air,0,0,109,0
14237,AZ,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",20445,CommuteAir LLC dba CommuteAir,0,0,2,1
11867,KS,GCK,"Garden City, KS: Garden City Regional",19393,Southwest Airlines Co.,0,0,1,0
10558,NE,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",20409,JetBlue Airways,0,0,1,2
10558,NE,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",19930,Alaska Airlines Inc.,0,0,1,1
11315,ND,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",20445,CommuteAir LLC dba CommuteAir,0,0,421,480
10268,IA,ALO,"Waterloo, IA: Waterloo Regional",20304,SkyWest Airlines Inc.,0,0,2,0
10562,AL,BFM,"Mobile, AL: Mobile International",20409,JetBlue Airways,0,0,1,0
15008,MN,STC,"St. Cloud, MN: St. Cloud Regional",20398,Envoy Air,0,0,1,0
16869,ND,XWA,"Williston, ND: Williston Basin International",20422,Sun Country Airlines d/b/a MN Airlines,0,0,26,30
16869,ND,XWA,"Williston, ND: Williston Basin International",20445,CommuteAir LLC dba CommuteAir,0,0,1,0
12888,WY,LAR,"Laramie, WY: Laramie Regional",20445,CommuteAir LLC dba CommuteAir,0,0,1,1
14288,CO,PUB,"Pueblo, CO: Pueblo Memorial",19790,Delta Air Lines Inc.,0,0,2,0
14288,CO,PUB,"Pueblo, CO: Pueblo Memorial",20445,CommuteAir LLC dba CommuteAir,0,0,7,3
13388,CA,MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",21894,"ADVANCED AIR, LLC",0,0,32,375
14120,SD,PIR,"Pierre, SD: Pierre Regional",21879,Key Lime Air Corporation,0,0,316,615
12899,NE,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",20445,CommuteAir LLC dba CommuteAir,0,0,3,1
13829,UT,OGD,"Ogden, UT: Ogden-Hinckley",20207,TEM Enterprises dba  Avelo Airlines,0,0,145,63
13829,UT,OGD,"Ogden, UT: Ogden-Hinckley",19790,Delta Air Lines Inc.,0,0,1,0
13203,GA,MCN,"Macon, GA: Middle Georgia Regional",20304,SkyWest Airlines Inc.,0,0,3,6
13203,GA,MCN,"Macon, GA: Middle Georgia Regional",20445,CommuteAir LLC dba CommuteAir,0,0,0,3
15374,MS,TUP,"Tupelo, MS: Tupelo Regional",20401,Silver Airways,0,0,1,0
14231,ME,PQI,"Presque Isle/Houlton, ME: Presque Isle International",20500,GoJet Airlines LLC d/b/a United Express,0,0,103,579
10409,SD,ATY,"Watertown, SD: Watertown Regional",21879,Key Lime Air Corporation,0,0,314,620
10559,WA,BFI,"Seattle, WA: Boeing Field/King County International",20304,SkyWest Airlines Inc.,0,0,1,1
10617,CA,BIH,"Bishop, CA: Bishop Airport",21894,"ADVANCED AIR, LLC",0,0,10,20
10617,CA,BIH,"Bishop, CA: Bishop Airport",20304,SkyWest Airlines Inc.,0,0,35,314
11719,CO,FNL,"Fort Collins/Loveland, CO: Northern Colorado Regional",20207,TEM Enterprises dba  Avelo Airlines,0,0,30,94
10397,GA,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21618,"Southern Airways Express, dba Mokulele Airlines",0,0,0,543
10397,GA,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20445,CommuteAir LLC dba CommuteAir,0,0,0,3
13930,IL,ORD,"Chicago, IL: Chicago O'Hare International",21618,"Southern Airways Express, dba Mokulele Airlines",0,0,0,354
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19687,Horizon Air,0,0,0,69
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20445,CommuteAir LLC dba CommuteAir,0,0,0,1
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,72
12889,NV,LAS,"Las Vegas, NV: Harry Reid International",21618,"Southern Airways Express, dba Mokulele Airlines",0,0,0,106
12889,NV,LAS,"Las Vegas, NV: Harry Reid International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,377
11057,NC,CLT,"Charlotte, NC: Charlotte Douglas International",20422,Sun Country Airlines d/b/a MN Airlines,0,0,0,1
11057,NC,CLT,"Charlotte, NC: Charlotte Douglas International",19930,Alaska Airlines Inc.,0,0,0,1
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20368,Allegiant Air,0,0,0,1
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21618,"Southern Airways Express, dba Mokulele Airlines",0,0,0,482
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,18
13204,FL,MCO,"Orlando, FL: Orlando International",20378,Mesa Airlines Inc.,0,0,0,0
13204,FL,MCO,"Orlando, FL: Orlando International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,133
14771,CA,SFO,"San Francisco, CA: San Francisco International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,457
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19690,Hawaiian Airlines Inc.,0,0,0,1
12478,NY,JFK,"New York, NY: John F. Kennedy International",21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",22081,"Tailwind Air, LLC",0,0,0,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,0,0,0,728
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20207,TEM Enterprises dba  Avelo Airlines,0,0,0,163
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20046,Air Wisconsin Airlines Corp,0,0,0,13
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20422,Sun Country Airlines d/b/a MN Airlines,0,0,0,1
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20445,CommuteAir LLC dba CommuteAir,0,0,0,0
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20416,Spirit Air Lines,0,0,0,814
15304,FL,TPA,"Tampa, FL: Tampa International",22081,"Tailwind Air, LLC",0,0,0,2
13232,IL,MDW,"Chicago, IL: Chicago Midway International",20207,TEM Enterprises dba  Avelo Airlines,0,0,0,117
13232,IL,MDW,"Chicago, IL: Chicago Midway International",20436,Frontier Airlines Inc.,0,0,0,2303
14057,OR,PDX,"Portland, OR: Portland International",20272,Kenmore Air Harbor,0,0,0,20
10693,TN,BNA,"Nashville, TN: Nashville International",21253,"Multi-Aero, Inc. d/b/a Air Choice One",0,0,0,240
10693,TN,BNA,"Nashville, TN: Nashville International",20207,TEM Enterprises dba  Avelo Airlines,0,0,0,144
10693,TN,BNA,"Nashville, TN: Nashville International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,161
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",21618,"Southern Airways Express, dba Mokulele Airlines",0,0,0,47
12264,VA,IAD,"Washington, DC: Washington Dulles International",22081,"Tailwind Air, LLC",0,0,0,18
12264,VA,IAD,"Washington, DC: Washington Dulles International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,0,0,0,2
14831,CA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,0,0,0,1
12191,TX,HOU,"Houston, TX: William P Hobby",20436,Frontier Airlines Inc.,0,0,0,372
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",20207,TEM Enterprises dba  Avelo Airlines,0,0,0,147
14893,CA,SMF,"Sacramento, CA: Sacramento International",20398,Envoy Air,0,0,0,2
13198,MO,MCI,"Kansas City, MO: Kansas City International",20445,CommuteAir LLC dba CommuteAir,0,0,0,2
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,110
11042,OH,CLE,"Cleveland, OH: Cleveland-Hopkins International",19930,Alaska Airlines Inc.,0,0,0,193
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",20422,Sun Country Airlines d/b/a MN Airlines,0,0,0,24
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",20427,Piedmont Airlines,0,0,0,1
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,283
14027,FL,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",21743,Tropic Ocean Airways LLC,0,0,0,1
14027,FL,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",22080,Breeze Aviation Group DBA  Breeze,0,0,0,153
10529,CT,BDL,"Hartford, CT: Bradley International",20207,TEM Enterprises dba  Avelo Airlines,0,0,0,2
